Código província,Província,x,y
SARC,Polar - Atlantic Subarctic Province,20.5,69.5
SARC,Polar - Atlantic Subarctic Province,20.0,69.5
SARC,Polar - Atlantic Subarctic Province,20.5,69.5
SARC,Polar - Atlantic Subarctic Province,20.5,70.0
SARC,Polar - Atlantic Subarctic Province,20.0,70.0
SARC,Polar - Atlantic Subarctic Province,20.0,69.5
SARC,Polar - Atlantic Subarctic Province,19.5,69.5
SARC,Polar - Atlantic Subarctic Province,20.0,70.0
SARC,Polar - Atlantic Subarctic Province,19.5,70.0
SARC,Polar - Atlantic Subarctic Province,19.0,70.0
SARC,Polar - Atlantic Subarctic Province,19.0,69.5
SARC,Polar - Atlantic Subarctic Province,19.5,69.5
SARC,Polar - Atlantic Subarctic Province,19.0,69.5
SARC,Polar - Atlantic Subarctic Province,19.5,69.5
SARC,Polar - Atlantic Subarctic Province,19.5,69.0
SARC,Polar - Atlantic Subarctic Province,19.0,69.5
SARC,Polar - Atlantic Subarctic Province,19.5,69.5
SARC,Polar - Atlantic Subarctic Province,19.0,69.5
SARC,Polar - Atlantic Subarctic Province,18.5,69.5
SARC,Polar - Atlantic Subarctic Province,19.0,69.5
SARC,Polar - Atlantic Subarctic Province,18.5,69.5
SARC,Polar - Atlantic Subarctic Province,18.0,69.5
SARC,Polar - Atlantic Subarctic Province,18.0,69.0
SARC,Polar - Atlantic Subarctic Province,17.5,69.0
SARC,Polar - Atlantic Subarctic Province,18.0,69.0
SARC,Polar - Atlantic Subarctic Province,17.5,69.0
SARC,Polar - Atlantic Subarctic Province,18.0,69.0
SARC,Polar - Atlantic Subarctic Province,17.5,69.0
SARC,Polar - Atlantic Subarctic Province,17.0,69.0
SARC,Polar - Atlantic Subarctic Province,17.5,68.5
SARC,Polar - Atlantic Subarctic Province,17.0,68.5
SARC,Polar - Atlantic Subarctic Province,16.5,68.5
SARC,Polar - Atlantic Subarctic Province,17.0,68.5
SARC,Polar - Atlantic Subarctic Province,17.5,68.5
SARC,Polar - Atlantic Subarctic Province,17.0,68.5
SARC,Polar - Atlantic Subarctic Province,17.5,68.5
SARC,Polar - Atlantic Subarctic Province,17.5,68.0
SARC,Polar - Atlantic Subarctic Province,17.5,68.5
SARC,Polar - Atlantic Subarctic Province,17.0,68.5
SARC,Polar - Atlantic Subarctic Province,16.5,68.5
SARC,Polar - Atlantic Subarctic Province,16.0,68.5
SARC,Polar - Atlantic Subarctic Province,16.5,68.5
SARC,Polar - Atlantic Subarctic Province,16.5,68.0
SARC,Polar - Atlantic Subarctic Province,17.0,68.0
SARC,Polar - Atlantic Subarctic Province,16.5,68.0
SARC,Polar - Atlantic Subarctic Province,16.5,68.5
SARC,Polar - Atlantic Subarctic Province,16.0,68.5
SARC,Polar - Atlantic Subarctic Province,16.5,68.0
SARC,Polar - Atlantic Subarctic Province,16.0,68.0
SARC,Polar - Atlantic Subarctic Province,16.5,68.0
SARC,Polar - Atlantic Subarctic Province,16.0,68.0
SARC,Polar - Atlantic Subarctic Province,16.5,68.0
SARC,Polar - Atlantic Subarctic Province,16.0,68.0
SARC,Polar - Atlantic Subarctic Province,15.5,68.0
SARC,Polar - Atlantic Subarctic Province,16.0,68.0
SARC,Polar - Atlantic Subarctic Province,15.5,68.0
SARC,Polar - Atlantic Subarctic Province,15.0,68.0
SARC,Polar - Atlantic Subarctic Province,15.0,67.5
SARC,Polar - Atlantic Subarctic Province,14.5,67.5
SARC,Polar - Atlantic Subarctic Province,15.0,67.5
SARC,Polar - Atlantic Subarctic Province,15.5,68.0
SARC,Polar - Atlantic Subarctic Province,15.5,67.5
SARC,Polar - Atlantic Subarctic Province,16.0,67.5
SARC,Polar - Atlantic Subarctic Province,15.5,67.5
SARC,Polar - Atlantic Subarctic Province,15.0,67.5
SARC,Polar - Atlantic Subarctic Province,15.5,67.5
SARC,Polar - Atlantic Subarctic Province,16.0,67.5
SARC,Polar - Atlantic Subarctic Province,15.5,67.5
SARC,Polar - Atlantic Subarctic Province,15.0,67.5
SARC,Polar - Atlantic Subarctic Province,14.5,67.5
SARC,Polar - Atlantic Subarctic Province,15.0,67.5
SARC,Polar - Atlantic Subarctic Province,14.5,67.5
SARC,Polar - Atlantic Subarctic Province,14.5,67.0
SARC,Polar - Atlantic Subarctic Province,15.0,67.5
SARC,Polar - Atlantic Subarctic Province,15.0,67.0
SARC,Polar - Atlantic Subarctic Province,15.5,67.0
SARC,Polar - Atlantic Subarctic Province,15.0,67.0
SARC,Polar - Atlantic Subarctic Province,14.5,67.0
SARC,Polar - Atlantic Subarctic Province,15.0,67.0
SARC,Polar - Atlantic Subarctic Province,14.5,67.0
SARC,Polar - Atlantic Subarctic Province,14.0,67.0
SARC,Polar - Atlantic Subarctic Province,13.5,67.0
SARC,Polar - Atlantic Subarctic Province,14.0,67.0
SARC,Polar - Atlantic Subarctic Province,13.5,67.0
SARC,Polar - Atlantic Subarctic Province,13.5,66.5
SARC,Polar - Atlantic Subarctic Province,14.0,66.5
SARC,Polar - Atlantic Subarctic Province,13.5,66.5
SARC,Polar - Atlantic Subarctic Province,13.0,66.5
SARC,Polar - Atlantic Subarctic Province,13.5,66.5
SARC,Polar - Atlantic Subarctic Province,13.0,66.5
SARC,Polar - Atlantic Subarctic Province,13.5,66.5
SARC,Polar - Atlantic Subarctic Province,13.0,66.5
SARC,Polar - Atlantic Subarctic Province,13.5,66.5
SARC,Polar - Atlantic Subarctic Province,13.0,66.5
SARC,Polar - Atlantic Subarctic Province,13.0,66.0
SARC,Polar - Atlantic Subarctic Province,13.5,66.0
SARC,Polar - Atlantic Subarctic Province,13.5,66.5
SARC,Polar - Atlantic Subarctic Province,13.5,66.0
SARC,Polar - Atlantic Subarctic Province,13.5,66.5
SARC,Polar - Atlantic Subarctic Province,14.0,66.5
SARC,Polar - Atlantic Subarctic Province,14.0,66.0
SARC,Polar - Atlantic Subarctic Province,13.5,66.0
SARC,Polar - Atlantic Subarctic Province,13.0,66.0
SARC,Polar - Atlantic Subarctic Province,12.5,66.0
SARC,Polar - Atlantic Subarctic Province,13.0,66.0
SARC,Polar - Atlantic Subarctic Province,12.5,66.0
SARC,Polar - Atlantic Subarctic Province,12.5,65.5
SARC,Polar - Atlantic Subarctic Province,13.0,65.5
SARC,Polar - Atlantic Subarctic Province,12.5,65.5
SARC,Polar - Atlantic Subarctic Province,12.0,65.0
SARC,Polar - Atlantic Subarctic Province,12.5,65.0
SARC,Polar - Atlantic Subarctic Province,12.5,65.5
SARC,Polar - Atlantic Subarctic Province,12.5,65.0
SARC,Polar - Atlantic Subarctic Province,13.0,65.5
SARC,Polar - Atlantic Subarctic Province,12.5,65.0
SARC,Polar - Atlantic Subarctic Province,12.0,65.0
SARC,Polar - Atlantic Subarctic Province,11.5,65.0
SARC,Polar - Atlantic Subarctic Province,11.0,65.0
SARC,Polar - Atlantic Subarctic Province,11.5,65.0
SARC,Polar - Atlantic Subarctic Province,11.0,64.5
SARC,Polar - Atlantic Subarctic Province,11.5,64.5
SARC,Polar - Atlantic Subarctic Province,11.5,65.0
SARC,Polar - Atlantic Subarctic Province,12.0,65.0
SARC,Polar - Atlantic Subarctic Province,11.5,65.0
SARC,Polar - Atlantic Subarctic Province,12.0,65.0
SARC,Polar - Atlantic Subarctic Province,11.5,65.0
SARC,Polar - Atlantic Subarctic Province,11.5,64.5
SARC,Polar - Atlantic Subarctic Province,11.0,64.5
SARC,Polar - Atlantic Subarctic Province,11.5,64.5
SARC,Polar - Atlantic Subarctic Province,11.0,64.5
SARC,Polar - Atlantic Subarctic Province,10.5,64.5
SARC,Polar - Atlantic Subarctic Province,11.0,64.5
SARC,Polar - Atlantic Subarctic Province,10.5,64.5
SARC,Polar - Atlantic Subarctic Province,9.5,64.5
SARC,Polar - Atlantic Subarctic Province,8.5,64.5
SARC,Polar - Atlantic Subarctic Province,7.5,64.5
SARC,Polar - Atlantic Subarctic Province,6.5,64.5
SARC,Polar - Atlantic Subarctic Province,5.5,64.5
SARC,Polar - Atlantic Subarctic Province,4.5,64.5
SARC,Polar - Atlantic Subarctic Province,4.5,63.5
SARC,Polar - Atlantic Subarctic Province,4.5,62.5
SARC,Polar - Atlantic Subarctic Province,4.5,61.5
SARC,Polar - Atlantic Subarctic Province,4.5,60.5
SARC,Polar - Atlantic Subarctic Province,4.5,59.5
SARC,Polar - Atlantic Subarctic Province,4.5,58.5
SARC,Polar - Atlantic Subarctic Province,4.5,57.5
SARC,Polar - Atlantic Subarctic Province,3.5,57.5
SARC,Polar - Atlantic Subarctic Province,2.5,57.5
SARC,Polar - Atlantic Subarctic Province,1.5,57.5
SARC,Polar - Atlantic Subarctic Province,0.5,57.5
SARC,Polar - Atlantic Subarctic Province,-0.5,57.5
SARC,Polar - Atlantic Subarctic Province,-0.5,58.5
SARC,Polar - Atlantic Subarctic Province,-0.5,59.5
SARC,Polar - Atlantic Subarctic Province,-1.5,59.5
SARC,Polar - Atlantic Subarctic Province,-2.5,59.5
SARC,Polar - Atlantic Subarctic Province,-3.5,59.5
SARC,Polar - Atlantic Subarctic Province,-4.5,59.5
SARC,Polar - Atlantic Subarctic Province,-5.5,59.5
SARC,Polar - Atlantic Subarctic Province,-6.5,59.5
SARC,Polar - Atlantic Subarctic Province,-7.5,59.5
SARC,Polar - Atlantic Subarctic Province,-7.5,58.5
SARC,Polar - Atlantic Subarctic Province,-7.5,57.5
SARC,Polar - Atlantic Subarctic Province,-8.5,57.5
SARC,Polar - Atlantic Subarctic Province,-9.5,57.5
SARC,Polar - Atlantic Subarctic Province,-10.5,57.5
SARC,Polar - Atlantic Subarctic Province,-11.5,57.5
SARC,Polar - Atlantic Subarctic Province,-12.5,57.5
SARC,Polar - Atlantic Subarctic Province,-13.5,57.5
SARC,Polar - Atlantic Subarctic Province,-14.5,57.5
SARC,Polar - Atlantic Subarctic Province,-15.5,57.5
SARC,Polar - Atlantic Subarctic Province,-16.5,57.5
SARC,Polar - Atlantic Subarctic Province,-17.5,57.5
SARC,Polar - Atlantic Subarctic Province,-18.5,57.5
SARC,Polar - Atlantic Subarctic Province,-19.5,57.5
SARC,Polar - Atlantic Subarctic Province,-20.5,57.5
SARC,Polar - Atlantic Subarctic Province,-21.5,57.5
SARC,Polar - Atlantic Subarctic Province,-22.5,57.5
SARC,Polar - Atlantic Subarctic Province,-23.5,57.5
SARC,Polar - Atlantic Subarctic Province,-23.5,58.5
SARC,Polar - Atlantic Subarctic Province,-23.5,59.5
SARC,Polar - Atlantic Subarctic Province,-23.5,60.5
SARC,Polar - Atlantic Subarctic Province,-23.5,61.5
SARC,Polar - Atlantic Subarctic Province,-23.5,62.5
SARC,Polar - Atlantic Subarctic Province,-23.5,63.5
SARC,Polar - Atlantic Subarctic Province,-23.5,64.5
SARC,Polar - Atlantic Subarctic Province,-22.5,64.5
SARC,Polar - Atlantic Subarctic Province,-22.0,64.5
SARC,Polar - Atlantic Subarctic Province,-21.5,64.5
SARC,Polar - Atlantic Subarctic Province,-22.0,64.5
SARC,Polar - Atlantic Subarctic Province,-22.0,64.0
SARC,Polar - Atlantic Subarctic Province,-21.5,64.0
SARC,Polar - Atlantic Subarctic Province,-22.0,64.0
SARC,Polar - Atlantic Subarctic Province,-22.5,64.0
SARC,Polar - Atlantic Subarctic Province,-22.0,64.0
SARC,Polar - Atlantic Subarctic Province,-21.5,64.0
SARC,Polar - Atlantic Subarctic Province,-21.0,64.0
SARC,Polar - Atlantic Subarctic Province,-20.5,64.0
SARC,Polar - Atlantic Subarctic Province,-20.5,63.5
SARC,Polar - Atlantic Subarctic Province,-20.5,64.0
SARC,Polar - Atlantic Subarctic Province,-20.5,63.5
SARC,Polar - Atlantic Subarctic Province,-20.5,64.0
SARC,Polar - Atlantic Subarctic Province,-20.5,63.5
SARC,Polar - Atlantic Subarctic Province,-20.0,63.5
SARC,Polar - Atlantic Subarctic Province,-19.5,63.5
SARC,Polar - Atlantic Subarctic Province,-19.0,63.5
SARC,Polar - Atlantic Subarctic Province,-18.5,63.5
SARC,Polar - Atlantic Subarctic Province,-18.0,63.5
SARC,Polar - Atlantic Subarctic Province,-17.5,63.5
SARC,Polar - Atlantic Subarctic Province,-17.5,64.0
SARC,Polar - Atlantic Subarctic Province,-17.0,64.0
SARC,Polar - Atlantic Subarctic Province,-16.5,64.0
SARC,Polar - Atlantic Subarctic Province,-16.0,64.0
SARC,Polar - Atlantic Subarctic Province,-15.5,64.0
SARC,Polar - Atlantic Subarctic Province,-15.5,64.5
SARC,Polar - Atlantic Subarctic Province,-15.0,64.5
SARC,Polar - Atlantic Subarctic Province,-14.5,64.5
SARC,Polar - Atlantic Subarctic Province,-13.5,64.5
SARC,Polar - Atlantic Subarctic Province,-13.5,65.0
SARC,Polar - Atlantic Subarctic Province,-13.5,65.5
SARC,Polar - Atlantic Subarctic Province,-12.5,65.5
SARC,Polar - Atlantic Subarctic Province,-11.5,65.5
SARC,Polar - Atlantic Subarctic Province,-10.5,65.5
SARC,Polar - Atlantic Subarctic Province,-9.5,65.5
SARC,Polar - Atlantic Subarctic Province,-8.5,65.5
SARC,Polar - Atlantic Subarctic Province,-7.5,65.5
SARC,Polar - Atlantic Subarctic Province,-6.5,65.5
SARC,Polar - Atlantic Subarctic Province,-5.5,65.5
SARC,Polar - Atlantic Subarctic Province,-4.5,65.5
SARC,Polar - Atlantic Subarctic Province,-3.5,65.5
SARC,Polar - Atlantic Subarctic Province,-2.5,65.5
SARC,Polar - Atlantic Subarctic Province,-1.5,65.5
SARC,Polar - Atlantic Subarctic Province,-0.5,65.5
SARC,Polar - Atlantic Subarctic Province,-0.5,66.5
SARC,Polar - Atlantic Subarctic Province,-0.5,67.5
SARC,Polar - Atlantic Subarctic Province,-0.5,68.5
SARC,Polar - Atlantic Subarctic Province,-0.5,69.5
SARC,Polar - Atlantic Subarctic Province,-0.5,70.5
SARC,Polar - Atlantic Subarctic Province,-0.5,71.5
SARC,Polar - Atlantic Subarctic Province,0.5,71.5
SARC,Polar - Atlantic Subarctic Province,1.5,71.5
SARC,Polar - Atlantic Subarctic Province,2.5,71.5
SARC,Polar - Atlantic Subarctic Province,3.5,71.5
SARC,Polar - Atlantic Subarctic Province,4.5,71.5
SARC,Polar - Atlantic Subarctic Province,5.5,71.5
SARC,Polar - Atlantic Subarctic Province,6.5,71.5
SARC,Polar - Atlantic Subarctic Province,7.5,71.5
SARC,Polar - Atlantic Subarctic Province,8.5,71.5
SARC,Polar - Atlantic Subarctic Province,8.5,72.5
SARC,Polar - Atlantic Subarctic Province,8.5,73.5
SARC,Polar - Atlantic Subarctic Province,9.5,73.5
SARC,Polar - Atlantic Subarctic Province,10.5,73.5
SARC,Polar - Atlantic Subarctic Province,11.5,73.5
SARC,Polar - Atlantic Subarctic Province,12.5,73.5
SARC,Polar - Atlantic Subarctic Province,13.5,73.5
SARC,Polar - Atlantic Subarctic Province,14.5,73.5
SARC,Polar - Atlantic Subarctic Province,15.5,73.5
SARC,Polar - Atlantic Subarctic Province,16.5,73.5
SARC,Polar - Atlantic Subarctic Province,17.5,73.5
SARC,Polar - Atlantic Subarctic Province,18.5,73.5
SARC,Polar - Atlantic Subarctic Province,19.5,73.5
SARC,Polar - Atlantic Subarctic Province,20.5,73.5
SARC,Polar - Atlantic Subarctic Province,21.5,73.5
SARC,Polar - Atlantic Subarctic Province,22.5,73.5
SARC,Polar - Atlantic Subarctic Province,22.5,74.5
SARC,Polar - Atlantic Subarctic Province,22.5,75.5
SARC,Polar - Atlantic Subarctic Province,23.5,75.5
SARC,Polar - Atlantic Subarctic Province,24.5,75.5
SARC,Polar - Atlantic Subarctic Province,25.5,75.5
SARC,Polar - Atlantic Subarctic Province,26.5,75.5
SARC,Polar - Atlantic Subarctic Province,27.5,75.5
SARC,Polar - Atlantic Subarctic Province,28.5,75.5
SARC,Polar - Atlantic Subarctic Province,29.5,75.5
SARC,Polar - Atlantic Subarctic Province,30.5,75.5
SARC,Polar - Atlantic Subarctic Province,31.5,75.5
SARC,Polar - Atlantic Subarctic Province,32.5,75.5
SARC,Polar - Atlantic Subarctic Province,33.5,75.5
SARC,Polar - Atlantic Subarctic Province,34.5,75.5
SARC,Polar - Atlantic Subarctic Province,35.5,75.5
SARC,Polar - Atlantic Subarctic Province,36.5,75.5
SARC,Polar - Atlantic Subarctic Province,37.5,75.5
SARC,Polar - Atlantic Subarctic Province,38.5,75.5
SARC,Polar - Atlantic Subarctic Province,39.5,75.5
SARC,Polar - Atlantic Subarctic Province,40.5,75.5
SARC,Polar - Atlantic Subarctic Province,41.5,75.5
SARC,Polar - Atlantic Subarctic Province,42.5,75.5
SARC,Polar - Atlantic Subarctic Province,43.5,75.5
SARC,Polar - Atlantic Subarctic Province,44.5,75.5
SARC,Polar - Atlantic Subarctic Province,45.5,75.5
SARC,Polar - Atlantic Subarctic Province,46.5,75.5
SARC,Polar - Atlantic Subarctic Province,47.5,75.5
SARC,Polar - Atlantic Subarctic Province,48.5,75.5
SARC,Polar - Atlantic Subarctic Province,49.5,75.5
SARC,Polar - Atlantic Subarctic Province,50.5,75.5
SARC,Polar - Atlantic Subarctic Province,50.5,74.5
SARC,Polar - Atlantic Subarctic Province,50.5,73.5
SARC,Polar - Atlantic Subarctic Province,50.5,72.5
SARC,Polar - Atlantic Subarctic Province,50.5,71.5
SARC,Polar - Atlantic Subarctic Province,23.5,71.0
SARC,Polar - Atlantic Subarctic Province,23.0,71.0
SARC,Polar - Atlantic Subarctic Province,23.0,70.5
SARC,Polar - Atlantic Subarctic Province,23.0,71.0
SARC,Polar - Atlantic Subarctic Province,22.5,70.5
SARC,Polar - Atlantic Subarctic Province,23.0,70.5
SARC,Polar - Atlantic Subarctic Province,22.5,70.5
SARC,Polar - Atlantic Subarctic Province,22.0,70.5
SARC,Polar - Atlantic Subarctic Province,22.5,70.5
SARC,Polar - Atlantic Subarctic Province,22.0,70.5
SARC,Polar - Atlantic Subarctic Province,22.5,70.5
SARC,Polar - Atlantic Subarctic Province,23.0,70.5
SARC,Polar - Atlantic Subarctic Province,23.5,70.5
SARC,Polar - Atlantic Subarctic Province,23.5,71.0
SARC,Polar - Atlantic Subarctic Province,23.0,70.5
SARC,Polar - Atlantic Subarctic Province,22.5,70.5
SARC,Polar - Atlantic Subarctic Province,23.0,70.0
SARC,Polar - Atlantic Subarctic Province,23.0,70.5
SARC,Polar - Atlantic Subarctic Province,23.0,70.0
SARC,Polar - Atlantic Subarctic Province,23.0,70.5
SARC,Polar - Atlantic Subarctic Province,19.5,70.5
SARC,Polar - Atlantic Subarctic Province,19.5,70.0
SARC,Polar - Atlantic Subarctic Province,20.0,70.0
SARC,Polar - Atlantic Subarctic Province,19.5,70.5
SARC,Polar - Atlantic Subarctic Province,19.5,70.0
SARC,Polar - Atlantic Subarctic Province,19.0,70.0
SARC,Polar - Atlantic Subarctic Province,18.5,70.0
SARC,Polar - Atlantic Subarctic Province,19.0,70.0
SARC,Polar - Atlantic Subarctic Province,19.5,70.0
SARC,Polar - Atlantic Subarctic Province,19.0,70.0
SARC,Polar - Atlantic Subarctic Province,18.5,70.0
SARC,Polar - Atlantic Subarctic Province,19.0,70.0
SARC,Polar - Atlantic Subarctic Province,19.0,69.5
SARC,Polar - Atlantic Subarctic Province,18.5,69.5
SARC,Polar - Atlantic Subarctic Province,18.5,70.0
SARC,Polar - Atlantic Subarctic Province,18.5,69.5
SARC,Polar - Atlantic Subarctic Province,18.0,69.5
SARC,Polar - Atlantic Subarctic Province,18.5,69.5
SARC,Polar - Atlantic Subarctic Province,18.0,69.5
SARC,Polar - Atlantic Subarctic Province,18.5,69.5
SARC,Polar - Atlantic Subarctic Province,19.0,69.5
SARC,Polar - Atlantic Subarctic Province,19.0,70.0
SARC,Polar - Atlantic Subarctic Province,18.0,69.5
SARC,Polar - Atlantic Subarctic Province,17.5,69.5
SARC,Polar - Atlantic Subarctic Province,17.0,69.5
SARC,Polar - Atlantic Subarctic Province,17.5,69.5
SARC,Polar - Atlantic Subarctic Province,17.0,69.5
SARC,Polar - Atlantic Subarctic Province,17.0,69.0
SARC,Polar - Atlantic Subarctic Province,17.5,69.0
SARC,Polar - Atlantic Subarctic Province,18.0,69.0
SARC,Polar - Atlantic Subarctic Province,18.0,69.5
SARC,Polar - Atlantic Subarctic Province,16.5,69.0
SARC,Polar - Atlantic Subarctic Province,16.0,69.0
SARC,Polar - Atlantic Subarctic Province,16.0,68.5
SARC,Polar - Atlantic Subarctic Province,15.5,68.5
SARC,Polar - Atlantic Subarctic Province,16.0,68.5
SARC,Polar - Atlantic Subarctic Province,16.0,69.0
SARC,Polar - Atlantic Subarctic Province,15.5,69.0
SARC,Polar - Atlantic Subarctic Province,15.5,68.5
SARC,Polar - Atlantic Subarctic Province,15.0,68.5
SARC,Polar - Atlantic Subarctic Province,15.5,68.5
SARC,Polar - Atlantic Subarctic Province,15.0,68.5
SARC,Polar - Atlantic Subarctic Province,15.0,68.0
SARC,Polar - Atlantic Subarctic Province,15.0,68.5
SARC,Polar - Atlantic Subarctic Province,15.5,68.5
SARC,Polar - Atlantic Subarctic Province,16.0,68.5
SARC,Polar - Atlantic Subarctic Province,16.5,68.5
SARC,Polar - Atlantic Subarctic Province,16.5,69.0
SARC,Polar - Atlantic Subarctic Province,15.0,68.5
SARC,Polar - Atlantic Subarctic Province,14.5,68.5
SARC,Polar - Atlantic Subarctic Province,14.0,68.0
SARC,Polar - Atlantic Subarctic Province,14.5,68.0
SARC,Polar - Atlantic Subarctic Province,15.0,68.5
SARC,Polar - Atlantic Subarctic Province,14.0,68.0
SARC,Polar - Atlantic Subarctic Province,14.0,68.5
SARC,Polar - Atlantic Subarctic Province,14.0,68.0
SARC,Polar - Atlantic Subarctic Province,14.0,68.5
SARC,Polar - Atlantic Subarctic Province,13.5,68.5
SARC,Polar - Atlantic Subarctic Province,13.5,68.0
SARC,Polar - Atlantic Subarctic Province,14.0,68.0
SARC,Polar - Atlantic Subarctic Province,15.5,68.5
SARC,Polar - Atlantic Subarctic Province,15.5,69.0
SARC,Polar - Atlantic Subarctic Province,15.0,69.0
SARC,Polar - Atlantic Subarctic Province,14.5,69.0
SARC,Polar - Atlantic Subarctic Province,14.5,68.5
SARC,Polar - Atlantic Subarctic Province,15.0,68.5
SARC,Polar - Atlantic Subarctic Province,15.0,69.0
SARC,Polar - Atlantic Subarctic Province,15.0,68.5
SARC,Polar - Atlantic Subarctic Province,15.5,68.5
SARC,Polar - Atlantic Subarctic Province,15.5,69.0
SARC,Polar - Atlantic Subarctic Province,16.0,69.0
SARC,Polar - Atlantic Subarctic Province,16.0,69.5
SARC,Polar - Atlantic Subarctic Province,16.0,69.0
SARC,Polar - Atlantic Subarctic Province,15.5,69.0
SARC,Polar - Atlantic Subarctic Province,19.0,70.0
SARC,Polar - Atlantic Subarctic Province,19.5,70.0
SARC,Polar - Atlantic Subarctic Province,19.0,70.0
SARC,Polar - Atlantic Subarctic Province,19.0,70.5
SARC,Polar - Atlantic Subarctic Province,19.0,70.0
SARC,Polar - Atlantic Subarctic Province,12.0,65.0
SARC,Polar - Atlantic Subarctic Province,12.0,65.5
SARC,Polar - Atlantic Subarctic Province,12.5,65.5
SARC,Polar - Atlantic Subarctic Province,12.0,65.5
SARC,Polar - Atlantic Subarctic Province,12.0,65.0
SARC,Polar - Atlantic Subarctic Province,-7.0,62.5
SARC,Polar - Atlantic Subarctic Province,-7.0,62.0
SARC,Polar - Atlantic Subarctic Province,-6.5,62.0
